Loyalty Number;Country;Province;City;Postal Code;Gender;Education;Salary;Marital Status;Loyalty Card;Enrollment Type;Enrollment Year;Enrollment Month
690890;Canada;Quebec;Hull;J8Y 3Z5;Female;Bachelor;52935;Divorced;Star;Standard;2019;4
690969;Canada;New Brunswick;Moncton;E1A 2A7;Female;College;0;Married;Nova;Standard;2017;5
690970;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;69249;Married;Star;Standard;2022;1
690971;Canada;Alberta;Banff;T4V 1D4;Male;Bachelor;69274;Single;Aurora;Standard;2018;8
690984;Canada;Ontario;Toronto;M8Y 4K8;Male;Bachelor;92259;Married;Nova;Standard;2023;7
691077;Canada;Ontario;Ottawa;K1F 2R2;Male;Bachelor;70359;Married;Aurora;2023 Promotion;2023;2
691220;Canada;Ontario;Trenton;K8V 4B2;Male;Bachelor;67862;Divorced;Star;Standard;2022;1
691259;Canada;Nova Scotia;Halifax;B3C 2M8;Female;Bachelor;73314;Divorced;Nova;Standard;2023;6
691262;Canada;Ontario;Thunder Bay;K8T 5M5;Male;Doctor;139352;Married;Aurora;Standard;2022;8
691365;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;52040;Married;Aurora;Standard;2018;7
691542;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Bachelor;65540;Married;Star;Standard;2022;8
691645;Canada;Quebec;Quebec City;G1B 3L5;Female;College;0;Married;Star;2023 Promotion;2023;3
691761;Canada;Manitoba;Winnipeg;R6Y 4T5;Male;Bachelor;52201;Married;Star;Standard;2022;5
691855;Canada;Ontario;Toronto;M2Z 4K1;Male;Bachelor;70937;Married;Star;Standard;2023;10
946070;Canada;Quebec;Montreal;H4G 3T4;Male;Bachelor;81115;Divorced;Aurora;Standard;2019;5
692096;Canada;Manitoba;Winnipeg;R2C 0M5;Female;High School or Below;39000;Single;Star;Standard;2022;1
692097;Canada;Ontario;Sudbury;M5V 1G5;Female;Bachelor;92598;Single;Aurora;Standard;2019;12
692121;Canada;Quebec;Montreal;H2T 9K8;Female;College;0;Married;Star;Standard;2021;3
692129;Canada;British Columbia;Vancouver;V6E 3Z3;Female;College;0;Single;Nova;Standard;2020;6
708555;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;73015;Married;Nova;Standard;2023;8
692252;Canada;British Columbia;Vancouver;V6E 3D9;Male;Master;123828;Married;Star;Standard;2020;1
692275;Canada;Ontario;Thunder Bay;K8T 5M5;Male;Master;97497;Divorced;Nova;Standard;2022;8
692291;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Bachelor;58700;Married;Nova;Standard;2018;4
692304;Canada;Quebec;Tremblant;H5Y 2S9;Female;College;0;Single;Star;Standard;2021;10
692328;Canada;Ontario;Ottawa;K1F 2R2;Female;High School or Below;78318;Married;Nova;Standard;2021;3
692535;Canada;Alberta;Banff;T4V 1D4;Female;Doctor;131753;Married;Nova;Standard;2020;2
248952;Canada;Ontario;Toronto;P1W 1K4;Female;Bachelor;95373;Married;Star;Standard;2018;5
692671;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;75564;Married;Nova;Standard;2017;12
692685;Canada;Ontario;Toronto;P1W 1K4;Male;Bachelor;62243;Single;Star;Standard;2020;12
692741;Canada;New Brunswick;Fredericton;E3B 2H2;Male;Bachelor;55985;Single;Nova;Standard;2018;4
692841;Canada;Ontario;Trenton;K8V 4B2;Male;College;0;Single;Star;Standard;2023;8
692856;Canada;British Columbia;Whistler;V6T 1Y8;Female;Bachelor;48096;Married;Star;2023 Promotion;2023;2
692936;Canada;Ontario;Toronto;M2Z 4K1;Female;Bachelor;57587;Divorced;Star;Standard;2023;11
692992;Canada;British Columbia;Whistler;V6T 1Y8;Male;Bachelor;72202;Single;Nova;Standard;2018;12
693045;Canada;Quebec;Montreal;H2Y 2W2;Female;College;0;Single;Star;Standard;2022;12
693133;Canada;New Brunswick;Moncton;E1A 2A7;Male;Bachelor;67101;Married;Nova;Standard;2017;8
693138;Canada;Manitoba;Winnipeg;R2C 0M5;Male;Bachelor;82358;Married;Aurora;Standard;2020;7
693212;Canada;Ontario;Toronto;M8Y 4K8;Female;Bachelor;83456;Married;Star;Standard;2020;2
693238;Canada;Ontario;Toronto;M8Y 4K8;Male;Bachelor;74046;Divorced;Nova;Standard;2019;4
693256;Canada;Ontario;Toronto;P1J 8T7;Female;Bachelor;47937;Married;Star;Standard;2018;5
693295;Canada;Ontario;Toronto;P1J 8T7;Male;College;0;Married;Star;Standard;2021;5
693372;Canada;Ontario;Toronto;P2T 6G3;Female;College;0;Divorced;Nova;Standard;2021;7
693393;Canada;Newfoundland;St. John's;A1C 6H9;Male;Bachelor;76622;Divorced;Star;Standard;2019;9
693494;Canada;British Columbia;Victoria;V10 6T5;Male;Bachelor;56567;Single;Star;Standard;2023;1
693528;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Bachelor;64680;Married;Nova;Standard;2022;12
693608;Canada;Ontario;Toronto;P1L 8X8;Female;Bachelor;96619;Married;Star;Standard;2022;4
693625;Canada;Ontario;Kingston;M9K 2P4;Male;College;0;Single;Star;Standard;2017;10
693659;Canada;Ontario;Ottawa;K1G 4Z0;Male;Bachelor;60073;Married;Aurora;Standard;2021;7
693665;Canada;British Columbia;Vancouver;V5R 1W3;Male;College;0;Married;Star;Standard;2020;1
693852;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;Bachelor;61668;Divorced;Aurora;Standard;2019;3
693913;Canada;British Columbia;Victoria;V10 6T5;Female;Bachelor;92804;Married;Nova;Standard;2021;10
693922;Canada;Quebec;Montreal;H2T 2J6;Male;College;0;Single;Nova;Standard;2019;10
693926;Canada;Ontario;Toronto;M2Z 4K1;Male;High School or Below;48104;Married;Star;Standard;2018;3
694158;Canada;Ontario;Toronto;M2Z 4K1;Male;Master;105487;Divorced;Star;Standard;2018;7
694241;Canada;Ontario;Kingston;M9K 2P4;Female;Bachelor;76349;Married;Nova;Standard;2020;3
694388;Canada;Quebec;Montreal;H2Y 4R4;Female;College;0;Married;Star;Standard;2019;2
694472;Canada;Quebec;Hull;J8Y 3Z5;Male;Bachelor;52109;Divorced;Star;Standard;2021;8
694497;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;57257;Married;Star;Standard;2018;2
694512;Canada;Nova Scotia;Halifax;B3J 9S2;Female;Bachelor;53481;Married;Aurora;Standard;2018;5
694648;Canada;Quebec;Tremblant;H5Y 2S9;Female;Bachelor;84453;Divorced;Nova;Standard;2023;8
694723;Canada;New Brunswick;Moncton;E1A 2A7;Female;Bachelor;81546;Married;Star;Standard;2020;8
751823;Canada;British Columbia;Vancouver;V1E 4R6;Male;Bachelor;77288;Married;Nova;Standard;2017;12
694757;Canada;British Columbia;Whistler;V6T 1Y8;Male;College;0;Single;Nova;Standard;2019;9
694828;Canada;Ontario;London;M5B 3E4;Male;High School or Below;44092;Single;Nova;Standard;2017;10
694915;Canada;British Columbia;West Vancouver;V6V 8Z3;Male;College;0;Single;Star;Standard;2023;5
694942;Canada;Quebec;Tremblant;H5Y 2S9;Female;Master;85959;Divorced;Nova;Standard;2019;3
695076;Canada;Manitoba;Winnipeg;R2C 0M5;Female;High School or Below;50655;Married;Nova;Standard;2020;3
695107;Canada;Quebec;Montreal;H3T 8L4;Female;College;0;Married;Star;Standard;2021;10
695250;Canada;Ontario;Toronto;M1R 4K3;Female;Bachelor;93146;Single;Aurora;Standard;2018;4
695342;Canada;British Columbia;Kelowna;V09 2E9;Male;Bachelor;82157;Married;Star;Standard;2019;10
695385;Canada;Saskatchewan;Regina;S1J 3C5;Female;Bachelor;68089;Married;Nova;Standard;2019;7
695529;Canada;British Columbia;Vancouver;V6E 3D9;Male;Master;114551;Single;Star;Standard;2017;12
695564;Canada;Ontario;Toronto;P1J 8T7;Female;High School or Below;76948;Married;Aurora;Standard;2020;3
695596;Canada;Quebec;Montreal;H2Y 4R4;Male;Bachelor;64001;Single;Star;Standard;2023;6
695686;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;73492;Married;Star;Standard;2021;10
695755;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;Bachelor;79088;Married;Star;Standard;2017;4
695855;Canada;Quebec;Montreal;H2T 2J6;Female;College;0;Divorced;Star;Standard;2018;4
695878;Canada;Quebec;Montreal;H2T 2J6;Male;Bachelor;54144;Married;Nova;Standard;2020;5
695965;Canada;Quebec;Montreal;H2T 9K8;Male;Bachelor;30353;Married;Nova;2023 Promotion;2023;4
695978;Canada;Prince Edward Island;Charlottetown;C1A 6E8;Female;College;0;Single;Aurora;Standard;2018;11
695987;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;67109;Divorced;Aurora;Standard;2022;6
696090;Canada;Ontario;Toronto;M1R 4K3;Female;Bachelor;103202;Married;Aurora;Standard;2018;3
696096;Canada;Quebec;Quebec City;G1B 3L5;Male;Bachelor;98507;Divorced;Nova;Standard;2021;10
696128;Canada;Quebec;Montreal;H2T 9K8;Female;Bachelor;91471;Married;Aurora;Standard;2023;6
696329;Canada;Ontario;Trenton;K8V 4B2;Female;College;0;Married;Star;Standard;2017;9
696431;Canada;Ontario;Toronto;M2M 7K8;Female;College;0;Married;Star;Standard;2018;8
696444;Canada;Quebec;Quebec City;G1B 3L5;Male;Bachelor;48590;Married;Star;Standard;2018;11
696486;Canada;Alberta;Edmonton;T3G 6Y6;Male;College;0;Married;Star;Standard;2018;8
696502;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;63985;Married;Aurora;Standard;2017;4
696504;Canada;Alberta;Calgary;T3E 2V9;Female;Bachelor;94040;Married;Aurora;Standard;2022;10
696562;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;Bachelor;104953;Married;Star;Standard;2023;8
698443;Canada;Ontario;Thunder Bay;K8T 5M5;Female;Bachelor;52484;Divorced;Star;Standard;2021;5
696609;Canada;New Brunswick;Fredericton;E3B 2H2;Female;Bachelor;54231;Single;Star;Standard;2021;5
696732;Canada;British Columbia;Victoria;V10 6T5;Female;Bachelor;99521;Divorced;Star;Standard;2023;9
696826;Canada;British Columbia;Vancouver;V6E 3D9;Female;Doctor;179300;Married;Star;Standard;2019;7
696864;Canada;Ontario;Toronto;M2Z 4K1;Male;Bachelor;77705;Married;Aurora;Standard;2022;3
696897;Canada;Ontario;Trenton;K8V 4B2;Female;Bachelor;50663;Married;Star;2023 Promotion;2023;2
697029;Canada;Manitoba;Winnipeg;R2C 0M5;Male;Bachelor;46905;Married;Nova;Standard;2017;11
697079;Canada;British Columbia;Vancouver;V6E 3D9;Male;High School or Below;80235;Divorced;Star;Standard;2023;6
697091;Canada;Alberta;Calgary;T3E 2V9;Female;Bachelor;89373;Married;Star;Standard;2017;6
697162;Canada;Ontario;Toronto;P1W 1K4;Female;Bachelor;104906;Married;Aurora;2023 Promotion;2023;3
697169;Canada;Manitoba;Winnipeg;R2C 0M5;Female;Bachelor;70376;Divorced;Star;Standard;2018;10
697272;Canada;Ontario;Toronto;M2Z 4K1;Male;College;0;Single;Star;Standard;2019;5
697323;Canada;Ontario;Trenton;K8V 4B2;Female;Bachelor;57737;Married;Nova;Standard;2018;10
697356;Canada;Ontario;Toronto;M2M 7K8;Female;College;0;Married;Nova;Standard;2019;11
697477;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Bachelor;66537;Married;Aurora;Standard;2021;4
697680;Canada;Ontario;Toronto;M1R 4K3;Male;Bachelor;52693;Married;Aurora;Standard;2023;1
697766;Canada;Quebec;Montreal;H2T 9K8;Male;Bachelor;98755;Married;Star;Standard;2018;6
697837;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Master;108218;Married;Star;Standard;2018;9
697840;Canada;Ontario;Toronto;M8Y 4K8;Male;College;0;Single;Star;Standard;2020;11
697905;Canada;Quebec;Tremblant;H5Y 2S9;Male;Bachelor;59622;Single;Star;Standard;2018;4
697917;Canada;British Columbia;Vancouver;V1E 4R6;Female;Bachelor;54982;Single;Star;Standard;2023;9
697962;Canada;Ontario;Toronto;M2Z 4K1;Female;College;0;Married;Nova;Standard;2021;4
698072;Canada;Alberta;Calgary;T3E 2V9;Male;College;0;Married;Nova;Standard;2021;6
698122;Canada;British Columbia;Vancouver;V6E 3D9;Female;Bachelor;102357;Married;Nova;Standard;2020;8
698159;Canada;Quebec;Hull;J8Y 3Z5;Female;Doctor;70755;Divorced;Star;Standard;2023;8
698180;Canada;British Columbia;Vancouver;V6E 3D9;Female;High School or Below;69529;Single;Star;Standard;2023;6
698242;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Bachelor;52308;Married;Nova;Standard;2017;5
698390;Canada;Manitoba;Winnipeg;R2C 0M5;Male;Bachelor;59273;Married;Nova;Standard;2019;10
698395;Canada;New Brunswick;Fredericton;E3B 2H2;Female;High School or Below;42799;Single;Star;Standard;2019;11
698505;Canada;Alberta;Banff;T4V 1D4;Male;High School or Below;55478;Married;Nova;Standard;2022;6
698510;Canada;Ontario;Sudbury;M5V 1G5;Female;Bachelor;59000;Married;Aurora;Standard;2020;2
698546;Canada;Ontario;London;M5B 3E4;Female;College;0;Married;Star;Standard;2017;4
698573;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Bachelor;64605;Married;Star;Standard;2018;8
698627;Canada;New Brunswick;Moncton;E1A 2A7;Male;Bachelor;94241;Married;Nova;Standard;2023;9
698647;Canada;Ontario;Kingston;M9K 2P4;Male;Bachelor;101094;Single;Nova;Standard;2018;3
698915;Canada;New Brunswick;Moncton;E1A 2A7;Female;Doctor;115060;Married;Nova;Standard;2021;1
698937;Canada;Nova Scotia;Halifax;B3J 9S2;Female;College;0;Single;Aurora;Standard;2023;6
699194;Canada;Quebec;Montreal;H2Y 2W2;Female;Bachelor;69003;Married;Aurora;2023 Promotion;2023;4
699220;Canada;Ontario;Ottawa;K1F 2R2;Male;Bachelor;53906;Married;Star;Standard;2019;4
699243;Canada;Ontario;Toronto;M1R 4K3;Male;College;0;Married;Star;Standard;2022;1
699343;Canada;Ontario;Toronto;M1R 4K3;Female;Bachelor;49516;Divorced;Star;Standard;2020;5
699511;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;College;0;Divorced;Star;Standard;2019;7
699739;Canada;Ontario;Ottawa;K1G 4Z0;Female;College;0;Single;Nova;Standard;2018;6
699750;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;64661;Married;Star;Standard;2020;11
699751;Canada;Ontario;Toronto;M2M 7K8;Male;College;0;Single;Nova;Standard;2020;9
699875;Canada;Quebec;Montreal;H2Y 4R4;Female;Bachelor;51732;Married;Star;Standard;2020;2
699962;Canada;British Columbia;Vancouver;V1E 4R6;Male;Bachelor;69584;Married;Nova;Standard;2017;5
700011;Canada;British Columbia;Vancouver;V5R 1W3;Female;Bachelor;74651;Single;Nova;Standard;2017;6
700145;Canada;Nova Scotia;Halifax;B3J 9S2;Male;Bachelor;101339;Married;Star;Standard;2021;5
700207;Canada;New Brunswick;Fredericton;E3B 2H2;Female;Bachelor;96992;Single;Nova;Standard;2020;10
700225;Canada;Ontario;Sudbury;M5V 1G5;Male;Bachelor;95882;Divorced;Nova;Standard;2018;11
700245;Canada;New Brunswick;Fredericton;E3B 2H2;Male;College;0;Single;Star;Standard;2019;11
700260;Canada;Ontario;Toronto;M2M 7K8;Female;Bachelor;72409;Married;Star;Standard;2021;12
700286;Canada;Ontario;Thunder Bay;K8T 5M5;Female;College;0;Married;Nova;Standard;2023;1
700335;Canada;British Columbia;Vancouver;V6E 3Z3;Male;College;0;Married;Star;Standard;2019;10
700343;Canada;Alberta;Peace River;T9O 2W2;Male;High School or Below;39494;Single;Nova;Standard;2019;1
700356;Canada;Ontario;Toronto;M1R 4K3;Male;Doctor;243021;Married;Nova;Standard;2023;9
700430;Canada;British Columbia;Vancouver;V5R 1W3;Female;College;0;Single;Nova;Standard;2017;10
700474;Canada;New Brunswick;Fredericton;E3B 2H2;Male;Bachelor;52623;Married;Nova;Standard;2023;5
700497;Canada;Quebec;Montreal;H2T 9K8;Male;Bachelor;59264;Married;Nova;Standard;2023;1
700566;Canada;British Columbia;Vancouver;V5R 1W3;Male;College;0;Single;Star;2023 Promotion;2023;4
700705;Canada;Manitoba;Winnipeg;R3R 3T4;Female;College;0;Single;Aurora;Standard;2018;4
121351;Canada;Ontario;Toronto;P1L 8X8;Female;Bachelor;63228;Divorced;Aurora;2023 Promotion;2023;3
700748;Canada;British Columbia;Vancouver;V6E 3D9;Male;High School or Below;69448;Married;Nova;Standard;2020;8
700770;Canada;Quebec;Montreal;H2T 9K8;Male;Bachelor;83782;Married;Star;Standard;2017;9
700871;Canada;Newfoundland;St. John's;A1C 6H9;Female;Bachelor;74567;Married;Star;Standard;2020;12
700918;Canada;British Columbia;Vancouver;V5R 1W3;Male;Bachelor;65785;Divorced;Aurora;Standard;2019;11
700958;Canada;Newfoundland;St. John's;A1C 6H9;Female;Bachelor;80309;Single;Aurora;Standard;2018;11
701012;Canada;Quebec;Montreal;H2T 2J6;Female;Bachelor;71728;Single;Nova;2023 Promotion;2023;4
701036;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;95478;Married;Star;Standard;2019;4
701216;Canada;Ontario;Toronto;P2T 6G3;Female;Bachelor;57954;Married;Star;Standard;2022;11
701235;Canada;British Columbia;Vancouver;V6E 3D9;Male;Bachelor;78087;Married;Aurora;Standard;2021;4
701308;Canada;Quebec;Hull;J8Y 3Z5;Female;Bachelor;59331;Married;Nova;Standard;2018;5
701391;Canada;New Brunswick;Fredericton;E3B 2H2;Male;Bachelor;96929;Married;Star;Standard;2021;12
701485;Canada;Quebec;Montreal;H2T 9K8;Male;Bachelor;55783;Married;Nova;Standard;2021;3
701617;Canada;Quebec;Montreal;H2Y 2W2;Female;Bachelor;47646;Single;Aurora;Standard;2021;12
701645;Canada;Ontario;Ottawa;K1F 2R2;Female;Bachelor;51422;Married;Nova;2023 Promotion;2023;2
701708;Canada;British Columbia;Victoria;V10 6T5;Female;Bachelor;78573;Divorced;Star;Standard;2020;5
701732;Canada;Ontario;Thunder Bay;K8T 5M5;Female;Doctor;232255;Single;Aurora;Standard;2023;10
701803;Canada;Manitoba;Winnipeg;R2C 0M5;Female;Bachelor;94655;Married;Nova;Standard;2021;2
701954;Canada;Quebec;Montreal;H2Y 2W2;Male;Bachelor;57808;Divorced;Aurora;Standard;2022;6
702005;Canada;New Brunswick;Fredericton;E3B 2H2;Female;Bachelor;84852;Divorced;Star;2023 Promotion;2023;3
702048;Canada;Ontario;Toronto;M8Y 4K8;Male;College;0;Divorced;Nova;Standard;2021;2
702147;Canada;New Brunswick;Fredericton;E3B 2H2;Female;Doctor;279713;Single;Nova;Standard;2023;1
702161;Canada;British Columbia;Vancouver;V5R 1W3;Male;High School or Below;44112;Divorced;Nova;Standard;2023;5
702257;Canada;Saskatchewan;Regina;S1J 3C5;Female;College;0;Married;Nova;Standard;2018;6
702269;Canada;Quebec;Tremblant;H5Y 2S9;Male;Bachelor;84988;Married;Aurora;Standard;2022;11
702284;Canada;British Columbia;Victoria;V10 6T5;Female;College;0;Married;Star;Standard;2019;11
702325;Canada;Quebec;Hull;J8Y 3Z5;Male;Bachelor;84105;Married;Star;Standard;2020;12
702327;Canada;Nova Scotia;Halifax;B3J 9S2;Male;Bachelor;92705;Married;Star;Standard;2020;6
702406;Canada;Ontario;Toronto;P1W 1K4;Female;Bachelor;62298;Married;Star;Standard;2017;6
702478;Canada;Alberta;Edmonton;T3G 6Y6;Male;Bachelor;50895;Married;Star;Standard;2020;2
702482;Canada;Quebec;Quebec City;G1B 3L5;Female;College;0;Single;Star;Standard;2023;5
702522;Canada;Ontario;Toronto;P1L 8X8;Male;Bachelor;97704;Divorced;Nova;Standard;2020;7
702528;Canada;Saskatchewan;Regina;S1J 3C5;Male;Bachelor;65997;Divorced;Star;Standard;2021;5
702542;Canada;Quebec;Hull;J8Y 3Z5;Male;Bachelor;87238;Married;Star;Standard;2021;5
702588;Canada;Alberta;Banff;T4V 1D4;Male;Master;94440;Divorced;Star;Standard;2021;11
702677;Canada;Alberta;Calgary;T3E 2V9;Male;College;0;Single;Nova;Standard;2021;9
702686;Canada;British Columbia;Vancouver;V6E 3D9;Female;College;0;Married;Star;2023 Promotion;2023;2
702746;Canada;British Columbia;Vancouver;V1E 4R6;Male;Bachelor;73544;Married;Nova;Standard;2018;10
702809;Canada;Quebec;Montreal;H2Y 4R4;Female;College;0;Married;Star;Standard;2022;11
702868;Canada;Ontario;Toronto;P1L 8X8;Male;College;0;Married;Star;Standard;2018;2
702884;Canada;British Columbia;Dawson Creek;U5I 4F1;Female;Bachelor;79817;Married;Aurora;Standard;2020;3
702915;Canada;Nova Scotia;Halifax;B3C 2M8;Female;Bachelor;64373;Married;Aurora;Standard;2021;7
702938;Canada;Newfoundland;St. John's;A1C 6H9;Female;Bachelor;52927;Divorced;Star;Standard;2020;11
703104;Canada;British Columbia;Victoria;V10 6T5;Female;College;0;Single;Aurora;Standard;2017;6
703109;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;Bachelor;104466;Married;Aurora;Standard;2019;10
703160;Canada;Saskatchewan;Regina;S6J 3G0;Male;High School or Below;80050;Married;Nova;Standard;2021;8
703249;Canada;Saskatchewan;Regina;S1J 3C5;Male;Bachelor;97077;Divorced;Nova;Standard;2023;5
703278;Canada;British Columbia;Whistler;V6T 1Y8;Male;Bachelor;88140;Single;Star;Standard;2017;4
703338;Canada;Ontario;Trenton;K8V 4B2;Male;College;0;Single;Star;Standard;2023;11
703374;Canada;Quebec;Quebec City;G1B 3L5;Female;Bachelor;84291;Married;Aurora;Standard;2022;9
703507;Canada;Ontario;Toronto;M8Y 4K8;Male;Bachelor;69609;Married;Aurora;Standard;2018;5
703621;Canada;British Columbia;Vancouver;V6E 3Z3;Female;College;0;Divorced;Aurora;Standard;2019;7
703711;Canada;British Columbia;Whistler;V6T 1Y8;Male;Bachelor;96575;Divorced;Aurora;Standard;2023;1
703804;Canada;Quebec;Quebec City;G1B 3L5;Male;College;0;Married;Nova;Standard;2017;6
703852;Canada;Ontario;Sudbury;M5V 1G5;Female;Bachelor;64633;Married;Star;Standard;2017;8
703882;Canada;British Columbia;Whistler;V6T 1Y8;Male;College;0;Single;Star;Standard;2017;4
703937;Canada;Ontario;Toronto;M2M 7K8;Female;Bachelor;79192;Married;Star;Standard;2020;3
703972;Canada;Ontario;Sudbury;M5V 1G5;Female;College;0;Divorced;Aurora;Standard;2018;10
704074;Canada;Ontario;Toronto;P1W 1K4;Female;College;0;Single;Star;Standard;2018;1
704112;Canada;British Columbia;Vancouver;V1E 4R6;Male;College;0;Single;Star;Standard;2018;5
704149;Canada;Quebec;Montreal;H2T 2J6;Female;Bachelor;48525;Married;Star;Standard;2018;4
704150;Canada;Manitoba;Winnipeg;R6Y 4T5;Male;Bachelor;77601;Married;Star;Standard;2019;10
704267;Canada;Ontario;Toronto;M2M 6J7;Male;College;0;Single;Star;Standard;2022;7
704270;Canada;Prince Edward Island;Charlottetown;C1A 6E8;Male;Bachelor;85906;Married;Nova;Standard;2021;8
704308;Canada;Ontario;Toronto;M2Z 4K1;Female;College;0;Single;Nova;Standard;2019;10
704559;Canada;British Columbia;West Vancouver;V6V 8Z3;Female;Bachelor;79007;Married;Aurora;Standard;2017;4
704600;Canada;Ontario;Toronto;P1J 8T7;Female;High School or Below;56082;Married;Star;Standard;2019;6
704603;Canada;Ontario;Thunder Bay;K8T 5M5;Female;Bachelor;85344;Married;Aurora;Standard;2019;11
704709;Canada;Quebec;Tremblant;H5Y 2S9;Female;Doctor;154475;Married;Nova;Standard;2017;5
704967;Canada;New Brunswick;Moncton;E1A 2A7;Female;Bachelor;74135;Married;Nova;Standard;2021;12
704968;Canada;Ontario;Toronto;P1L 8X8;Male;Bachelor;62021;Married;Star;Standard;2019;1
705006;Canada;New Brunswick;Fredericton;E3B 2H2;Male;Bachelor;57870;Married;Aurora;Standard;2019;2
705020;Canada;Ontario;Toronto;P1J 8T7;Male;Bachelor;75982;Married;Aurora;Standard;2021;10
705113;Canada;British Columbia;Vancouver;V6E 3Z3;Male;Doctor;87499;Married;Aurora;Standard;2020;11
